timestampms,seq,best_bid,best_ask,mid,inventory,cash,avg_cost,realized_pnl,equity_mtm,equity_liquidation,trade_count,bid_quote_price,ask_quote_price,bid_quote_size,ask_quote_size
1773069296329,193253,69140.1,69140.11,69140.10500000001,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20001.999369599376,20001.855018765626,2,,,,
1773069297354,193436,69140.1,69140.11,69140.10500000001,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20001.999369599376,20001.855018765626,2,,,,
1773069298412,193637,69145.51,69145.52,69145.515,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.021956349377,20001.87759422225,2,,,,
1773069299418,193988,69157.95,69157.96,69157.955,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.073893349378,20001.92950525375,2,,,,
1773069300435,194189,69172.38,69207.33,69189.85500000001,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.207075849376,20001.989720381127,2,,,,
1773069301435,194658,69203.85,69213.36,69208.60500000001,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.285357099376,20002.121041937502,2,,,,
1773069302442,194868,69201.32,69202.12,69201.72,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.256612224377,20002.110484468874,2,,,,
1773069303449,195012,69200.8,69204.6,69202.70000000001,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.260703724376,20002.108314554374,2,,,,
1773069304453,195528,69219.44,69232.89,69226.16500000001,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.358670099376,20002.186097643375,2,,,,
1773069305474,195841,69215.19,69218.79,69216.98999999999,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.320364474377,20002.16836276525,2,,,,
1773069306503,196234,69212.77,69219.01,69215.89,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.315771974376,20002.158264317,2,,,,
1773069307503,196427,69217.08,69219.61,69218.345,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.326021599376,20002.176249569875,2,,,,
1773069308511,196749,69213.47,69215.05,69214.26000000001,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.308966724377,20002.16118535575,2,,,,
1773069309524,197162,69206.68,69208.93,69207.805,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.282017099376,20002.132851279875,2,,,,
1773069310524,197437,69199.31,69208.18,69203.745,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.265066599375,20002.102096914754,2,,,,
1773069311535,198101,69204.6,69212.63,69208.615,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.285398849377,20002.124171621876,2,,,,
1773069312537,198294,69208.95,69208.96,69208.955,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.286818349377,20002.14232379125,2,,,,
1773069313538,198626,69193.24,69197.98,69195.61,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.231102974376,20002.076767335875,2,,,,
1773069314539,198727,69190.49,69213.46,69201.975,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.25767684938,20002.0652918265,2,,,,
1773069315540,199115,69201.92,69201.93,69201.92499999999,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.257468099375,20002.112988216377,2,,,,
1773069316692,199210,69198.96,69201.91,69200.435,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.251247349377,20002.100636395375,2,,,,
1773069317692,199488,69201.92,69201.93,69201.92499999999,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.257468099375,20002.112988216377,2,,,,
1773069318703,199614,69201.92,69201.93,69201.92499999999,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.257468099375,20002.112988216377,2,,,,
1773069319786,199912,69202.38,69208.86,69205.62,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.272894724378,20002.114907756124,2,,,,
1773069320786,200128,69194.97,69199.89,69197.43,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.238701474376,20002.083986474503,2,,,,
1773069321794,200447,69198.15,69199.93,69199.04,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.245423224376,20002.097256336252,2,,,,
1773069322822,200769,69187.08,69195.52,69191.3,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.213108724376,20002.051062194878,2,,,,
1773069323846,200863,69194.91,69197.31,69196.11,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.233190474377,20002.08373609975,2,,,,
1773069324961,200953,69191.22,69197.31,69194.265,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.225487599375,20002.068338052624,2,,,,
1773069326012,201393,69199.29,69200.85,69200.07,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.249723474375,20002.1020134565,2,,,,
1773069327034,201593,69217.04,69226.59,69221.815,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.340508849375,20002.176082653375,2,,,,
1773069328053,201835,69219.99,69221.45,69220.72,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.335937224376,20002.18839274525,2,,,,
1773069329054,202019,69221.29,69222.39,69221.84,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.340613224376,20002.1938175315,2,,,,
1773069330063,202200,69219.16,69222.57,69220.865,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.336542599376,20002.184929227875,2,,,,
1773069331076,202292,69215.55,69220.95,69218.25,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.325624974375,20002.16986501375,2,,,,
1773069332109,202581,69208.42,69210.98,69209.7,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.289928724378,20002.140112147626,2,,,,
1773069333119,202741,69213.25,69214.78,69214.015,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.307943849377,20002.160267315,2,,,,
1773069334144,203010,69196.82,69203.31,69200.065,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.249702599376,20002.09170636263,2,,,,
1773069335154,203305,69215.86,69230.43,69223.14499999999,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.346061599375,20002.171158616624,2,,,,
1773069336167,203520,69214.34,69224.79,69219.565,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.331115099376,20002.164815789627,2,,,,
1773069337167,203905,69226.2,69227.75,69226.975,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.362051849377,20002.214306531874,2,,,,
1773069338219,204198,69232.3,69232.41,69232.35500000001,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.384513349378,20002.239761298126,2,,,,
1773069339224,204290,69230.92,69232.68,69231.79999999999,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.382196224375,20002.234002678873,2,,,,
1773069340224,204701,69223.75,69228.85,69226.3,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.359233724375,20002.20408289625,2,,,,
1773069341236,205211,69223.28,69230.48,69226.88,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.361655224377,20002.20212162738,2,,,,
1773069342236,205680,69224.52,69225.81,69225.16500000001,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.354495099375,20002.207296038876,2,,,,
1773069343237,205812,69221.5,69225.81,69223.655,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.348190849378,20002.194693843125,2,,,,
1773069344237,206455,69211.62,69211.66,69211.64,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.298028224377,20002.15346546763,2,,,,
1773069345237,207126,69205.45,69205.46,69205.455,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.272205849375,20002.1277185975,2,,,,
1773069346241,207408,69206.5,69223.03,69214.765,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.311075099376,20002.132100155628,2,,,,
1773069347241,207739,69202.12,69206.46,69204.29000000001,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.267341974377,20002.113822798874,2,,,,
1773069348251,208250,69197.9,69201.6,69199.75,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.248387474378,20002.096213108125,2,,,,
1773069349299,208909,69213.58,69216.72,69215.15,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.312682474378,20002.161644376127,2,,,,
1773069350306,209300,69217.81,69220.25,69219.03,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.328881474376,20002.179295796002,2,,,,
1773069351316,209584,69217.79,69217.8,69217.795,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.323725349375,20002.179212337753,2,,,,
1773069352316,209981,69226.68,69226.69,69226.685,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.360841099377,20002.21630952988,2,,,,
1773069353325,210213,69223.73,69223.74,69223.735,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.348524849378,20002.203999438,2,,,,
1773069354334,210346,69223.5,69223.51,69223.505,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.347564599375,20002.203039668126,2,,,,
1773069355350,210651,69223.06,69225.28,69224.17,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.350340974375,20002.201203586625,2,,,,
1773069356350,210972,69212.44,69212.45,69212.445,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.301389099375,20002.156887255875,2,,,,
1773069357363,211364,69218.29,69227.67,69222.98,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.345372724376,20002.181298794003,2,,,,
1773069358393,211869,69228.01,69228.02,69228.015,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.366393849377,20002.2218595035,2,,,,
1773069359413,212264,69233.96,69233.97,69233.965,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.391235099378,20002.246688332874,2,,,,
1773069360420,212465,69236.18,69242.97,69239.575,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.414656849378,20002.255952198626,2,,,,
1773069361427,212733,69231.08,69231.09,69231.08499999999,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.379211099378,20002.234670344875,2,,,,
1773069362429,213080,69221.0,69221.01,69221.005,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.337127099378,20002.192607386874,2,,,,
1773069363482,213190,69223.1,69223.13,69223.115,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.345936349375,20002.201370503128,2,,,,
1773069364486,213429,69226.74,69229.97,69228.35500000001,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.367813349378,20002.216559904624,2,,,,
1773069365496,213661,69226.74,69229.65,69228.195,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.367145349377,20002.216559904624,2,,,,
1773069366497,213923,69230.93,69236.05,69233.48999999999,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.389251974375,20002.234044408,2,,,,
1773069367517,214087,69232.73,69233.68,69233.20499999999,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.388062099377,20002.241555650504,2,,,,
1773069368572,214386,69236.42,69242.97,69239.695,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.415157849377,20002.256953697626,2,,,,
1773069369597,214774,69230.35,69230.36,69230.35500000001,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.376163349378,20002.23162411875,2,,,,
1773069370612,214987,69220.5,69233.07,69226.785,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.361258599376,20002.190520930628,2,,,,
1773069371614,215445,69211.42,69216.94,69214.18,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.308632724376,20002.152630885124,2,,,,
1773069372658,215557,69209.8,69216.94,69213.37,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.305250974376,20002.14587076688,2,,,,
1773069373698,215702,69204.43,69208.43,69206.43,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.276276474375,20002.12346222675,2,,,,
1773069374717,216145,69196.22,69223.87,69210.045,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.291369099377,20002.089202615127,2,,,,
1773069375717,216292,69194.98,69199.17,69197.075,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.237219349376,20002.084028203626,2,,,,
1773069376746,216534,69197.85,69199.26,69198.555,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.243398349376,20002.096004462503,2,,,,
1773069377795,216687,69196.58,69198.53,69197.555,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.239223349377,20002.09070486363,2,,,,
1773069378878,216770,69195.98,69198.12,69197.04999999999,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.237114974378,20002.088201116127,2,,,,
1773069379935,216905,69192.27,69197.91,69195.09,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.228931974376,20002.07271961075,2,,,,
1773069380943,216996,69190.42,69197.79,69194.105,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.224819599378,20002.06499972263,2,,,,
1773069381988,217077,69194.0,69198.28,69196.14,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.233315724377,20002.079938749375,2,,,,
1773069382991,217111,69195.05,69198.28,69196.66500000001,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.235507599376,20002.084320307502,2,,,,
1773069384024,217472,69188.01,69188.02,69188.015,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.199393849376,20002.054943003503,2,,,,
1773069385030,217499,69188.25,69196.56,69192.405,0.004175000000000002,19713.339431224376,69039.15,2.413600000000006,20002.217722099376,20002.055944502503,2,,,,
