timestampms,seq,event,side,price,size,queue_ahead,inventory,fair_price,reservation_price
1773067579691,187314,cancel,BID,69373.1,0.014175000000000002,0.0,-0.01,69391.32451054163,69391.32984387496
1773067580249,187595,new,BID,69385.78,0.014175000000000002,0.017,-0.01,69427.7190822839,69427.72441561724
1773067580904,187683,cancel,BID,69385.78,0.014175000000000002,0.0,-0.01,69410.8353923256,69410.84072565894
1773067582998,188230,new,BID,69380.01,0.014175000000000002,0.125568,-0.01,69431.12193260211,69431.12726593544
1773067583509,188313,replace,BID,69380.4,0.014175000000000002,0.252114,-0.01,69424.40927122101,69424.41460455435
1773067584009,188424,cancel,BID,69380.4,0.014175000000000002,0.252114,-0.01,69413.75410940427,69413.7594427376
1773067587105,189393,new,BID,69355.0,0.014175000000000002,3.0,-0.01,69395.32271184234,69395.32804517567
1773067587644,189494,cancel,BID,69355.0,0.014175000000000002,0.0,-0.01,69365.03220347177,69365.0375368051
1773067592917,190242,new,BID,69339.0,0.014175000000000002,3.142349,-0.01,69378.25358922804,69378.25892256138
1773067593470,190479,cancel,BID,69339.0,0.014175000000000002,0.12534899999999982,-0.01,69333.89092387463,69333.89625720796
1773067606407,193035,new,BID,69328.46,0.014175000000000002,0.149404,-0.01,69374.61763857608,69374.62297190941
1773067606907,193182,cancel,BID,69328.46,0.014175000000000002,0.0,-0.01,69346.11857337304,69346.12390670637
1773067607937,193670,new,BID,69340.63,0.014175000000000002,0.122497,-0.01,69398.01359502165,69398.01892835498
1773067608472,193838,cancel,BID,69340.63,0.014175000000000002,0.0,-0.01,69350.79218370774,69350.79751704108
1773067612551,194750,new,BID,69334.61,0.014175000000000002,0.02236,-0.01,69376.56287155804,69376.56820489137
1773067613062,194907,cancel,BID,69334.61,0.014175000000000002,0.0,-0.01,69344.80597828954,69344.81131162288
1773067613564,194989,new,BID,69332.78,0.014175000000000002,0.0,-0.01,69374.7828557996,69374.78818913293
1773067614069,195042,cancel,BID,69332.78,0.014175000000000002,0.0,-0.01,69275.74889647259,69275.75422980593
1773067617203,195676,new,BID,69347.21,0.014175000000000002,0.0236,-0.01,69389.60063965288,69389.60597298622
1773067617807,196014,replace,BID,69341.66,0.014175000000000002,0.147643,-0.01,69379.98677774852,69379.99211108185
1773067618307,196201,cancel,BID,69341.66,0.014175000000000002,0.0,-0.01,69371.0987605535,69371.10409388684
1773067618808,196395,new,BID,69346.0,0.014175000000000002,0.824237,-0.01,69394.99513940793,69395.00047274126
1773067619316,196606,cancel,BID,69346.0,0.014175000000000002,0.824237,-0.01,69373.04908156546,69373.0544148988
1773067619817,196705,new,BID,69346.0,0.014175000000000002,0.82452,-0.01,69400.98912428843,69400.99445762177
1773067620317,196779,cancel,BID,69346.0,0.014175000000000002,0.82452,-0.01,69361.89674007642,69361.90207340976
1773067620818,196971,new,BID,69348.45,0.014175000000000002,0.148329,-0.01,69396.62736419128,69396.63269752462
1773067621318,197236,cancel,BID,69348.45,0.014175000000000002,0.0,-0.01,69377.90239656805,69377.90772990139
1773067666933,207853,new,BID,69333.14,0.014175000000000002,0.0,-0.01,69376.65628951878,69376.66162285212
1773067667445,208006,cancel,BID,69333.14,0.014175000000000002,0.0,-0.01,69349.557138,69349.56247133334
1773067668462,208445,new,BID,69335.14,0.014175000000000002,0.125876,-0.01,69379.78198901891,69379.78732235225
1773067668962,208485,replace,BID,69339.2,0.014175000000000002,0.0,-0.01,69391.10185623914,69391.10718957247
1773067669487,208516,replace,BID,69341.39,0.014175000000000002,0.0,-0.01,69391.10185623914,69391.10718957247
1773067670020,208548,replace,BID,69338.87,0.014175000000000002,0.0,-0.01,69384.20087493488,69384.20620826821
1773067670520,208781,cancel,BID,69338.87,0.014175000000000002,0.0,-0.01,69312.03190248003,69312.03723581336
1773067676927,210026,new,BID,69344.13,0.014175000000000002,0.149852,-0.01,69384.05361376372,69384.05894709706
1773067677434,210152,cancel,BID,69344.13,0.014175000000000002,0.126252,-0.01,69323.41745850531,69323.42279183865
1773067681658,211083,new,BID,69325.3,0.014175000000000002,0.126367,-0.01,69371.46645449258,69371.47178782591
1773067682163,211188,cancel,BID,69325.3,0.014175000000000002,0.10276700000000001,-0.01,69344.26302914019,69344.26836247352
1773067687393,212459,new,BID,69313.08,0.014175000000000002,0.126451,-0.01,69355.45600589272,69355.46133922605
1773067688412,212990,replace,BID,69320.89,0.014175000000000002,0.0236,-0.01,69365.93959529304,69365.94492862637
1773067688966,213044,cancel,BID,69320.89,0.014175000000000002,0.0236,-0.01,69336.279483,69336.28481633334
1773067690071,213113,new,BID,69320.89,0.014175000000000002,0.0236,-0.01,69365.93959529304,69365.94492862637
1773067690583,213275,cancel,BID,69320.89,0.014175000000000002,0.0,-0.01,69338.0345662516,69338.03989958494
1773067698005,215257,new,BID,69322.58,0.014175000000000002,0.149964,-0.01,69368.10907190034,69368.11440523367
1773067698505,215289,replace,BID,69323.27,0.014175000000000002,0.12638,-0.01,69366.48258403495,69366.48791736829
1773067699051,215313,cancel,BID,69323.27,0.014175000000000002,0.10278,-0.01,69338.75293866245,69338.75827199579
1773067704839,216535,new,BID,69308.93000000001,0.014175000000000002,0.0,-0.01,69351.17093018853,69351.17626352186
1773067705339,216654,replace,BID,69310.85,0.014175000000000002,0.0,-0.01,69352.67264558337,69352.6779789167
1773067706442,216823,cancel,BID,69310.85,0.014175000000000002,0.0,-0.01,69284.43133959369,69284.43667292703
1773067717211,219953,new,BID,69293.56,0.014175000000000002,0.150144,-0.01,69331.90938461258,69331.91471794591
1773067717718,220283,cancel,BID,69293.56,0.014175000000000002,0.102944,-0.01,69318.06827582147,69318.0736091548
1773067729609,223346,new,BID,69276.85,0.014175000000000002,0.126559,-0.01,69318.94334024756,69318.94867358089
1773067730135,223464,cancel,BID,69276.85,0.014175000000000002,0.0,-0.01,69271.9854298344,69271.99076316773
1773067732289,223912,new,BID,69280.44,0.014175000000000002,0.126566,-0.01,69322.80606869754,69322.81140203087
1773067732811,224121,cancel,BID,69280.44,0.014175000000000002,0.0,-0.01,69292.92680385837,69292.9321371917
1773067733410,224171,new,BID,69278.14,0.014175000000000002,0.126568,-0.01,69321.73397072544,69321.73930405878
1773067733910,224432,cancel,BID,69278.14,0.014175000000000002,0.126568,-0.01,69303.612951,69303.61828433334
1773067735465,224746,new,BID,69295.55,0.014175000000000002,0.126572,-0.01,69341.02776401174,69341.03309734508
1773067737626,224886,cancel,BID,69295.55,0.014175000000000002,0.0,-0.01,69312.18026791714,69312.18560125047
1773067742246,226104,new,BID,69307.14,0.014175000000000002,0.017,-0.01,69364.17505706803,69364.18039040137
1773067742826,226369,cancel,BID,69307.14,0.014175000000000002,0.0,-0.01,69321.12224327814,69321.12757661147
1773067761432,230996,new,BID,69214.42,0.014175000000000002,0.0406,-0.01,69254.70146216001,69254.70679549334
1773067762825,231303,cancel,BID,69214.42,0.014175000000000002,0.0,-0.01,69239.86751092206,69239.8728442554
1773067763330,231391,new,BID,69214.42,0.014175000000000002,0.274054,-0.01,69263.71798823998,69263.72332157331
1773067764348,231507,cancel,BID,69214.42,0.014175000000000002,0.274054,-0.01,69251.86560187799,69251.87093521132
1773067769442,232466,new,BID,69214.42,0.014175000000000002,0.0406,-0.01,69255.11096884485,69255.11630217818
1773067770455,232713,cancel,BID,69214.42,0.014175000000000002,0.016999999999999998,-0.01,69232.01061721741,69232.01595055075
1773067773019,233888,new,BID,69250.9,0.014175000000000002,0.124563,-0.01,69293.0095313255,69293.01486465883
1773067774028,234066,cancel,BID,69250.9,0.014175000000000002,0.0,-0.01,69233.60100667618,69233.60634000952
1773067776561,234589,new,BID,69236.81,0.014175000000000002,0.12524,-0.01,69279.03305557503,69279.03838890836
1773067777080,234841,cancel,BID,69236.81,0.014175000000000002,0.0,-0.01,69258.67020341822,69258.67553675156
1773067796787,239937,new,BID,69263.9,0.014175000000000002,0.35,-0.01,69352.0840718265,69352.08940515983
1773067797330,240056,cancel,BID,69263.9,0.014175000000000002,0.0,-0.01,69280.63431506391,69280.63964839725
1773067797860,240136,new,BID,69256.34,0.014175000000000002,0.0236,-0.01,69300.385298,69300.39063133333
1773067798364,240184,replace,BID,69258.79,0.014175000000000002,0.0236,-0.01,69302.16636599998,69302.17169933331
1773067798864,240327,replace,BID,69260.88,0.014175000000000002,0.0236,-0.01,69305.438328,69305.44366133334
1773067799379,240454,cancel,BID,69260.88,0.014175000000000002,0.0,-0.01,69245.228184,69245.23351733334
1773067817099,246045,new,BID,69217.0,0.014175000000000002,3.0,-0.01,69271.39506157096,69271.4003949043
1773067817602,246159,cancel,BID,69217.0,0.014175000000000002,0.0,-0.01,69201.05021092153,69201.05554425486
1773067848408,254260,new,BID,69251.33,0.014175000000000002,0.0236,-0.01,69293.85520690973,69293.86054024307
1773067848918,254325,cancel,BID,69251.33,0.014175000000000002,0.0,-0.01,69228.8587886925,69228.86412202583
1773067852951,255549,new,BID,69261.74,0.014175000000000002,0.0406,-0.01,69309.14734068852,69309.15267402185
1773067853461,255716,cancel,BID,69261.74,0.014175000000000002,0.0,-0.01,69245.04540458672,69245.05073792006
1773067864407,259448,new,BID,69275.35,0.014175000000000002,0.0406,-0.01,69314.40513673099,69314.41047006432
1773067864911,259507,cancel,BID,69275.35,0.014175000000000002,0.006599999999999995,-0.01,69286.4385477466,69286.44388107993
1773067865940,259652,new,BID,69275.35,0.014175000000000002,0.0406,-0.01,69314.11633133925,69314.12166467258
1773067866941,260241,cancel,BID,69275.35,0.014175000000000002,0.0,-0.01,69308.25471328618,69308.26004661951
1773067874188,262445,new,BID,69332.99,0.014175000000000002,0.07846779,-0.01,69377.6887579965,69377.69409132983
1773067874689,262663,cancel,BID,69332.99,0.014175000000000002,0.07846779,-0.01,69364.3015047065,69364.30683803983
1773067876239,262947,new,BID,69332.99,0.014175000000000002,0.22991753,-0.01,69388.10456840949,69388.10990174282
1773067876741,263119,replace,BID,69351.38,0.014175000000000002,0.017,-0.01,69390.57299653937,69390.5783298727
1773067877241,263398,replace,BID,69351.61,0.014175000000000002,0.0406,-0.01,69395.28417739866,69395.289510732
1773067877751,263492,cancel,BID,69351.61,0.014175000000000002,0.0,-0.01,69366.05924609343,69366.06457942676
1773067878822,263582,new,BID,69353.15,0.014175000000000002,0.0,-0.01,69407.83889513151,69407.84422846485
1773067879322,263627,cancel,BID,69353.15,0.014175000000000002,0.0,-0.01,69376.1032790226,69376.10861235594
1773067880355,263737,new,BID,69358.9,0.014175000000000002,0.0406,-0.01,69405.03192814073,69405.03726147406
1773067880855,264212,cancel,BID,69358.9,0.014175000000000002,0.0,-0.01,69319.81271992066,69319.818053254
1773067887565,266262,new,BID,69362.37000000001,0.014175000000000002,0.0,-0.01,69409.86295242497,69409.8682857583
1773067888065,266551,cancel,BID,69362.37000000001,0.014175000000000002,0.0,-0.01,69347.36456275458,69347.36989608791
1773067893711,268434,new,BID,69323.9,0.014175000000000002,0.126276,-0.01,69369.59166031353,69369.59699364686
1773067894216,268457,cancel,BID,69323.9,0.014175000000000002,0.126276,-0.01,69331.68920917899,69331.69454251233
1773067895822,269229,new,BID,69323.91,0.014175000000000002,0.126336,-0.01,69369.74051047447,69369.7458438078
1773067896869,269387,cancel,BID,69323.91,0.014175000000000002,0.126336,-0.01,69341.78013692517,69341.7854702585
1773067897396,269433,new,BID,69323.91,0.014175000000000002,0.126336,-0.01,69369.51042059237,69369.5157539257
1773067897903,269491,cancel,BID,69323.91,0.014175000000000002,0.126336,-0.01,69345.97382378,69345.97915711334
1773067898411,269579,new,BID,69323.91,0.014175000000000002,0.126336,-0.01,69369.51042059237,69369.5157539257
1773067898911,269966,replace,BID,69334.61,0.014175000000000002,0.0,-0.01,69381.84908214056,69381.85441547389
1773067899428,270370,cancel,BID,69334.61,0.014175000000000002,0.0,-0.01,69368.90923301951,69368.91456635285
1773067899929,270408,new,BID,69333.66,0.014175000000000002,0.126422,-0.01,69379.27275044424,69379.27808377758
1773067900477,270453,cancel,BID,69333.66,0.014175000000000002,0.0,-0.01,69351.53969596015,69351.54502929348
1773067900986,270530,new,BID,69333.01000000001,0.014175000000000002,0.0,-0.01,69378.62342303578,69378.62875636911
1773067901487,270609,replace,BID,69330.82,0.014175000000000002,0.130767,-0.01,69376.72087683511,69376.72621016845
1773067901992,270693,cancel,BID,69330.82,0.014175000000000002,0.130767,-0.01,69362.4971404726,69362.50247380593
1773067905697,271745,new,BID,69335.24,0.014175000000000002,0.16434842,-0.01,69382.91647560967,69382.921808943
1773067906199,271875,cancel,BID,69335.24,0.014175000000000002,0.12647799999999998,-0.01,69340.86995980615,69340.87529313948
1773067906706,272115,new,BID,69342.77,0.014175000000000002,0.126499,-0.01,69388.39403556398,69388.39936889731
1773067907244,272228,cancel,BID,69342.77,0.014175000000000002,0.126499,-0.01,69375.06127290477,69375.0666062381
1773067909750,273441,new,BID,69339.58,0.014175000000000002,0.18798646,-0.01,69388.15899943114,69388.16433276447
1773067910264,273501,cancel,BID,69339.58,0.014175000000000002,0.126517,-0.01,69374.84374101592,69374.84907434926
1773067912784,274400,new,BID,69334.61,0.014175000000000002,0.1879989,-0.01,69383.2056614114,69383.21099474473
1773067913285,274655,cancel,BID,69334.61,0.014175000000000002,0.126529,-0.01,69329.92631164409,69329.93164497742
1773067913790,274838,new,BID,69334.61,0.014175000000000002,0.126529,-0.01,69380.24748152285,69380.25281485618
1773067914297,274921,cancel,BID,69334.61,0.014175000000000002,0.08866026,-0.01,69352.51933844233,69352.52467177567
1773067915303,275150,new,BID,69331.81000000001,0.014175000000000002,0.0,-0.01,69377.45374138468,69377.45907471802
1773067917327,275730,cancel,BID,69331.81000000001,0.014175000000000002,0.0,-0.01,69377.67216533046,69377.67749866379
1773067918334,276084,new,BID,69335.47,0.014175000000000002,0.126549,-0.01,69381.09266688985,69381.09800022318
1773067918834,276235,cancel,BID,69335.47,0.014175000000000002,0.0,-0.01,69364.5747775066,69364.58011083993
1773067923074,277104,new,BID,69339.84000000001,0.014175000000000002,0.0,-0.01,69384.47379779854,69384.47913113187
1773067924105,277315,cancel,BID,69339.84000000001,0.014175000000000002,0.0,-0.01,69349.87333440561,69349.87866773894
1773067929225,278761,new,BID,69326.99,0.014175000000000002,0.126559,-0.01,69372.01251009443,69372.01784342776
1773067929736,278894,cancel,BID,69326.99,0.014175000000000002,0.0,-0.01,69331.9204575422,69331.92579087554
1773067930758,279291,new,BID,69321.97,0.014175000000000002,0.126493,-0.01,69367.579940412,69367.58527374534
1773067931258,279379,replace,BID,69320.59000000001,0.014175000000000002,0.0,-0.01,69366.19105859197,69366.1963919253
1773067931760,279436,cancel,BID,69320.59000000001,0.014175000000000002,0.0,-0.01,69338.46281952395,69338.46815285728
1773067933765,279747,new,BID,69316.94,0.014175000000000002,0.130729,-0.01,69362.82922727628,69362.83456060961
1773067934269,279829,cancel,BID,69316.94,0.014175000000000002,0.0,-0.01,69324.96574582547,69324.9710791588
1773067934865,280075,new,BID,69311.52,0.014175000000000002,0.26170595,-0.01,69350.15929826615,69350.16463159949
1773067935420,280098,cancel,BID,69311.52,0.014175000000000002,0.13526295000000002,-0.01,69328.08217216462,69328.08750549796
1773067937563,280617,new,BID,69311.52,0.014175000000000002,0.29962717,-0.01,69362.51166807408,69362.51700140741
1773067938163,280717,cancel,BID,69311.52,0.014175000000000002,0.00877195,-0.01,69332.90634159182,69332.91167492516
1773067943798,281874,new,BID,69285.95,0.014175000000000002,0.126544,-0.01,69328.59376468528,69328.59909801862
1773067944314,282072,cancel,BID,69285.95,0.014175000000000002,0.0,-0.01,69292.88801201608,69292.89334534941
1773067952210,283684,new,BID,69269.45000000001,0.014175000000000002,0.0,-0.01,69318.80965066628,69318.81498399962
1773067952711,283791,cancel,BID,69269.45000000001,0.014175000000000002,0.0,-0.01,69279.0503810281,69279.05571436143
1773067955408,284672,new,BID,69298.97,0.014175000000000002,0.16451441,-0.01,69345.99442435536,69345.9997576887
1773067956997,285110,cancel,BID,69298.97,0.014175000000000002,0.0,-0.01,69336.25128318425,69336.25661651758
1773067957499,285323,new,BID,69301.82,0.014175000000000002,0.0,-0.01,69346.77258506455,69346.77791839789
1773067957999,285464,replace,BID,69301.25,0.014175000000000002,0.0,-0.01,69349.50169661171,69349.50702994505
1773067958560,285527,replace,BID,69300.48,0.014175000000000002,0.06148941,-0.01,69341.25328563523,69341.25861896857
1773067959094,285664,cancel,BID,69300.48,0.014175000000000002,0.023600000000000003,-0.01,69297.44710190812,69297.45243524146
1773067961317,286032,new,BID,69303.88,0.014175000000000002,0.126616,-0.01,69349.48647931259,69349.49181264592
1773067962348,286100,cancel,BID,69303.88,0.014175000000000002,0.126616,-0.01,69321.76492424404,69321.77025757737
1773067965927,287342,new,BID,69301.29000000001,0.014175000000000002,0.0,-0.01,69352.47752630374,69352.48285963708
1773067966953,287501,cancel,BID,69301.29000000001,0.014175000000000002,0.0,-0.01,69330.11642115677,69330.1217544901
1773067969615,287961,new,BID,69303.0,0.014175000000000002,0.21303305,-0.01,69352.3043967309,69352.30973006424
1773067970135,288194,cancel,BID,69303.0,0.014175000000000002,0.02360000000000001,-0.01,69324.4000901043,69324.40542343764
1773067973726,289435,new,BID,69321.92,0.014175000000000002,0.125054,-0.01,69368.78493035224,69368.79026368557
1773067974226,289672,cancel,BID,69321.92,0.014175000000000002,0.0,-0.01,69327.85115252747,69327.8564858608
1773067977785,290244,new,BID,69330.93,0.014175000000000002,0.16329532,-0.01,69378.75832374457,69378.7636570779
1773067978411,290343,cancel,BID,69330.93,0.014175000000000002,0.16329532,-0.01,69354.71575642987,69354.7210897632
1773067978918,290381,new,BID,69330.93,0.014175000000000002,0.3148006,-0.01,69376.62129253155,69376.62662586488
1773067979419,290526,replace,BID,69336.42,0.014175000000000002,0.2129816,-0.01,69382.20998399268,69382.21531732602
1773067979926,290624,cancel,BID,69336.42,0.014175000000000002,0.2129816,-0.01,69354.47541291868,69354.48074625201
1773067980465,290665,new,BID,69336.42,0.014175000000000002,0.2129816,-0.01,69374.70228600722,69374.70761934055
1773067980986,290785,cancel,BID,69336.42,0.014175000000000002,0.0,-0.01,69346.30639085587,69346.3117241892
1773068000493,295677,new,BID,69251.01000000001,0.014175000000000002,0.0,-0.01,69297.05533129806,69297.0606646314
1773068001007,295833,cancel,BID,69251.01000000001,0.014175000000000002,0.0,-0.01,69212.17124213435,69212.17657546769
1773068013417,298927,new,BID,69240.6,0.014175000000000002,0.21753347,-0.01,69292.1544244883,69292.15975782163
1773068014933,299214,cancel,BID,69240.6,0.014175000000000002,0.004330000000000011,-0.01,69272.91296801773,69272.91830135106
1773068016990,299693,new,BID,69254.46,0.014175000000000002,0.31615993,-0.01,69303.69128761103,69303.69662094436
1773068017995,300021,cancel,BID,69254.46,0.014175000000000002,0.0,-0.01,69269.9863421158,69269.99167544913
1773068019025,300161,new,BID,69254.46,0.014175000000000002,0.150219,-0.01,69297.33168498955,69297.33701832288
1773068019527,300198,cancel,BID,69254.46,0.014175000000000002,0.150219,-0.01,69269.6346122063,69269.63994553963
1773068020559,300383,new,BID,69254.46,0.014175000000000002,0.33975493,-0.01,69300.31477955794,69300.32011289128
1773068022677,300847,cancel,BID,69254.46,0.014175000000000002,0.0,-0.01,69269.12357480875,69269.12890814208
1773068023261,300921,new,BID,69254.46,0.014175000000000002,0.150215,-0.01,69296.82536176922,69296.83069510256
1773068024898,301044,cancel,BID,69254.46,0.014175000000000002,0.150215,-0.01,69280.93929009546,69280.94462342879
1773068026401,301303,new,BID,69251.01000000001,0.014175000000000002,0.0,-0.01,69299.35852304008,69299.36385637341
1773068026912,301389,cancel,BID,69251.01000000001,0.014175000000000002,0.0,-0.01,69273.05399119227,69273.0593245256
1773068031365,302193,new,BID,69248.8,0.014175000000000002,0.21317588,-0.01,69296.78140261544,69296.78673594877
1773068032069,302226,cancel,BID,69248.8,0.014175000000000002,0.06151518,-0.01,69286.21364093771,69286.21897427105
1773068032597,302290,new,BID,69248.8,0.014175000000000002,0.46640893,-0.01,69301.28498021941,69301.29031355274
1773068033097,302393,cancel,BID,69248.8,0.014175000000000002,0.253257,-0.01,69277.78267346148,69277.78800679481
1773068034107,302611,new,BID,69254.46,0.014175000000000002,0.21313955,-0.01,69300.23026572063,69300.23559905397
1773068034703,302654,cancel,BID,69254.46,0.014175000000000002,0.21313955,-0.01,69274.0171926884,69274.02252602174
1773068035203,302788,new,BID,69254.46,0.014175000000000002,0.21313955,-0.01,69305.80340375297,69305.8087370863
1773068035708,303076,cancel,BID,69254.46,0.014175000000000002,0.02360000000000001,-0.01,69299.38847063904,69299.39380397237
1773068044855,304782,new,BID,69276.21,0.014175000000000002,0.16448611,-0.01,69323.59435034198,69323.59968367532
1773068046950,305047,cancel,BID,69276.21,0.014175000000000002,0.0,-0.01,69296.14157508977,69296.1469084231
1773068047576,305109,new,BID,69276.21,0.014175000000000002,0.16449211,-0.01,69323.85206222751,69323.85739556084
1773068048092,305158,cancel,BID,69276.21,0.014175000000000002,0.0,-0.01,69285.76929585358,69285.77462918691
1773068048592,305343,new,BID,69270.45000000001,0.014175000000000002,0.0,-0.01,69316.03393571194,69316.03926904527
1773068050129,305686,cancel,BID,69270.45000000001,0.014175000000000002,0.0,-0.01,69215.0457278968,69215.05106123013
1773068052656,306218,new,BID,69257.72,0.014175000000000002,0.126605,-0.01,69303.29475268004,69303.30008601338
1773068053726,306577,cancel,BID,69257.72,0.014175000000000002,0.0,-0.01,69282.99511419647,69283.0004475298
1773068055824,307053,new,BID,69258.73000000001,0.014175000000000002,0.0,-0.01,69305.50911418743,69305.51444752076
1773068056325,307163,cancel,BID,69258.73000000001,0.014175000000000002,0.0,-0.01,69284.64590716439,69284.65124049773
1773068057399,307326,new,BID,69258.73000000001,0.014175000000000002,0.0,-0.01,69304.30738919026,69304.3127225236
1773068057934,307342,cancel,BID,69258.73000000001,0.014175000000000002,0.0,-0.01,69276.60389412168,69276.60922745502
1773068063051,308933,new,BID,69269.85,0.014175000000000002,0.126635,-0.01,69315.43539079138,69315.44072412471
1773068065132,309052,cancel,BID,69269.85,0.014175000000000002,0.126635,-0.01,69287.72744772278,69287.73278105611
1773068067170,309580,new,BID,69268.04000000001,0.014175000000000002,0.0,-0.01,69314.82661684927,69314.8319501826
1773068068180,309770,cancel,BID,69268.04000000001,0.014175000000000002,0.0,-0.01,69309.64116938949,69309.64650272283
1773068069702,310240,new,BID,69294.66,0.014175000000000002,0.133573,-0.01,69340.31787637349,69340.32320970682
1773068070769,310316,cancel,BID,69294.66,0.014175000000000002,0.109973,-0.01,69312.03838450628,69312.04371783961
1773068078103,312166,new,BID,69293.01,0.014175000000000002,0.126623,-0.01,69352.05800772704,69352.06334106038
1773068080279,312481,cancel,BID,69293.01,0.014175000000000002,0.0,-0.01,69312.94741604665,69312.95274937998
1773068084470,313098,new,BID,69302.28,0.014175000000000002,0.126624,-0.01,69347.8859749563,69347.89130828963
1773068085491,313413,cancel,BID,69302.28,0.014175000000000002,0.0,-0.01,69336.95061547769,69336.95594881102
1773068086511,313772,new,BID,69331.41,0.014175000000000002,0.122304,-0.01,69374.66875300359,69374.67408633692
1773068087043,313803,cancel,BID,69331.41,0.014175000000000002,0.122304,-0.01,69366.97164236066,69366.976975694
1773068092702,315160,new,BID,69303.06,0.014175000000000002,0.130413,-0.01,69349.75390812356,69349.7592414569
1773068093206,315364,cancel,BID,69303.06,0.014175000000000002,0.0,-0.01,69331.51031270863,69331.51564604197
1773068096358,316271,new,BID,69321.74,0.014175000000000002,0.16372158,-0.01,69369.49117046471,69369.49650379804
1773068096938,316311,cancel,BID,69321.74,0.014175000000000002,0.16372158,-0.01,69341.7624713281,69341.76780466143
1773068101200,317053,new,BID,69304.52,0.014175000000000002,0.125934,-0.01,69346.72793133609,69346.73326466943
1773068101707,317074,cancel,BID,69304.52,0.014175000000000002,0.125934,-0.01,69314.77841436602,69314.78374769936
1773068117404,319910,new,BID,69338.08,0.014175000000000002,0.0406,-0.01,69385.55632361643,69385.56165694977
1773068117905,320085,cancel,BID,69338.08,0.014175000000000002,0.0,-0.01,69365.24092343978,69365.24625677311
1773068131408,322710,new,BID,69337.86,0.014175000000000002,0.126539,-0.01,69383.48355270071,69383.48888603404
1773068131983,322763,cancel,BID,69337.86,0.014175000000000002,0.126539,-0.01,69369.47686807945,69369.48220141279
1773068136701,324383,new,BID,69340.87,0.014175000000000002,0.12655,-0.01,69387.80730858794,69387.81264192128
1773068137205,324523,cancel,BID,69340.87,0.014175000000000002,0.0,-0.01,69346.66498887439,69346.67032220772
1773068144485,325671,new,BID,69341.6,0.014175000000000002,0.150153,-0.01,69388.6183557274,69388.62368906074
1773068144993,325796,cancel,BID,69341.6,0.014175000000000002,0.0,-0.01,69374.24566255075,69374.25099588408
1773068145506,325869,new,BID,69341.6,0.014175000000000002,0.126553,-0.01,69386.51332114007,69386.5186544734
1773068146006,326007,cancel,BID,69341.6,0.014175000000000002,0.126553,-0.01,69323.45128927325,69323.45662260658
1773068157606,328067,new,BID,69346.37000000001,0.014175000000000002,0.0,-0.01,69391.65019481679,69391.65552815012
1773068158159,328136,cancel,BID,69346.37000000001,0.014175000000000002,0.0,-0.01,69353.77431911268,69353.77965244601
1773068161337,328881,new,BID,69340.93000000001,0.014175000000000002,0.0,-0.01,69380.8349467819,69380.84028011524
1773068161858,328905,cancel,BID,69340.93000000001,0.014175000000000002,0.0,-0.01,69348.46313236152,69348.46846569485
1773068167411,331056,new,BID,69324.31,0.014175000000000002,0.06147819,-0.01,69362.50382518038,69362.50915851371
1773068167959,331329,cancel,BID,69324.31,0.014175000000000002,3.469446951953614e-18,-0.01,69316.62118976956,69316.6265231029
1773068183302,337277,new,BID,69248.55,0.014175000000000002,0.21317617,-0.01,69297.43618217972,69297.44151551306
1773068183808,337572,replace,BID,69251.91,0.014175000000000002,0.18957617,-0.01,69292.00866586262,69292.01399919596
1773068184308,337717,cancel,BID,69251.91,0.014175000000000002,0.0,-0.01,69216.96303357613,69216.96836690947
1773068248848,363018,new,BID,69175.12,0.014175000000000002,0.0406,-0.01,69230.78753332263,69230.79286665596
1773068249368,363348,replace,BID,69179.17,0.014175000000000002,0.0236,-0.01,69219.75870368781,69219.76403702114
1773068249868,363561,cancel,BID,69179.17,0.014175000000000002,0.0,-0.01,69199.63147205494,69199.63680538828
1773068250921,364182,new,BID,69180.3,0.014175000000000002,0.06155711,-0.01,69222.12544596188,69222.13077929521
1773068251441,364344,cancel,BID,69180.3,0.014175000000000002,0.0,-0.01,69191.36329387683,69191.36862721016
1773068273305,373166,new,BID,69140.46,0.014175000000000002,0.0,-0.01,69188.1132839131,69188.11861724644
1773068273814,373660,cancel,BID,69140.46,0.014175000000000002,0.0,-0.01,69158.15718278375,69158.16251611708
1773068282458,377948,new,BID,69134.6,0.014175000000000002,0.125877,-0.01,69180.2818031665,69180.28713649983
1773068283527,378216,cancel,BID,69134.6,0.014175000000000002,0.0,-0.01,69155.26174884215,69155.26708217549
1773068284033,378413,new,BID,69145.5,0.014175000000000002,0.0236,-0.01,69187.19077050782,69187.19610384115
1773068284533,378807,cancel,BID,69145.5,0.014175000000000002,0.0,-0.01,69137.2653921961,69137.27072552944
1773068297878,383256,new,BID,69154.3,0.014175000000000002,0.0406,-0.01,69201.63381375506,69201.6391470884
1773068298378,383413,cancel,BID,69154.3,0.014175000000000002,0.0,-0.01,69102.78848572417,69102.79381905751
1773068303616,384596,new,BID,69137.0,0.014175000000000002,0.0,-0.01,69179.37223485677,69179.3775681901
1773068304174,384721,cancel,BID,69137.0,0.014175000000000002,0.0,-0.01,69151.80020949912,69151.80554283246
1773068306817,385220,new,BID,69137.0,0.014175000000000002,0.0236,-0.01,69179.45501246504,69179.46034579838
